equipment_id,equipment_type,mine_id,zone_id,operational_hours,downtime_hours,downtime_reason,efficiency_pct,health_status,timestamp
EXC_KOM_PC450_04,Hydraulic Excavator,MINE_UKWA_08,ZONE_UKW_01,23.3,0.2,None,90.6,OPTIMAL,2026-02-05T23:00:00Z
DMP_CAT_773E_03,Haul Dumper,MINE_UKWA_08,ZONE_UKW_01,23.2,0.2,None,88.3,OPTIMAL,2026-02-05T23:00:00Z
DMP_CAT_773E_04,Haul Dumper,MINE_UKWA_08,ZONE_UKW_02,22.7,0.0,None,88.7,OPTIMAL,2026-02-05T18:00:00Z
DRL_ATLAS_ROC_03,Blast Drill Rig,MINE_UKWA_08,ZONE_UKW_01,22.2,0.6,None,89.0,OPTIMAL,2026-02-05T19:00:00Z
WTR_TRK_TATA_04,Dust Suppression Bowser,MINE_UKWA_08,ZONE_UKW_02,21.9,0.8,None,94.4,OPTIMAL,2026-02-05T18:00:00Z
EXC_HIT_ZX470_01,Hydraulic Excavator,MINE_GUMGAON_02,ZONE_GMG_01,22.2,0.3,None,97.2,OPTIMAL,2026-02-06T19:00:00Z
DMP_CAT_773E_01,Haul Dumper,MINE_GUMGAON_02,ZONE_GMG_01,22.4,0.5,None,95.4,OPTIMAL,2026-02-06T21:00:00Z
DMP_CAT_773E_02,Haul Dumper,MINE_GUMGAON_02,ZONE_GMG_02,22.3,0.3,None,92.1,OPTIMAL,2026-02-06T19:00:00Z
DRL_SND_DX800_01,Blast Drill Rig,MINE_GUMGAON_02,ZONE_GMG_02,20.6,2.5,Haul road dust water spraying pause,73.7,WARNING,2026-02-06T18:00:00Z
EXC_CAT_349_02,Hydraulic Excavator,MINE_TIRODI_03,ZONE_TRD_01,22.7,0.6,None,92.2,OPTIMAL,2026-02-06T18:00:00Z
EXC_KOM_PC300_01,Hydraulic Excavator,MINE_TIRODI_03,ZONE_TRD_02,23.2,0.0,None,93.3,OPTIMAL,2026-02-06T18:00:00Z
DMP_BEML_BH35_01,Haul Dumper,MINE_TIRODI_03,ZONE_TRD_01,22.9,0.5,None,92.0,OPTIMAL,2026-02-06T23:00:00Z
DMP_BEML_BH35_02,Haul Dumper,MINE_TIRODI_03,ZONE_TRD_02,18.9,3.4,Haul road dust water spraying pause,72.4,WARNING,2026-02-06T19:00:00Z
DOZ_CAT_D8R_01,Track-Type Dozer,MINE_TIRODI_03,ZONE_TRD_05,22.7,0.7,None,91.6,OPTIMAL,2026-02-06T21:00:00Z
EXC_HIT_EX1200_01,Hydraulic Mining Shovel,MINE_DONGRI_04,ZONE_DGB_01,23.0,0.0,None,94.0,OPTIMAL,2026-02-06T18:00:00Z
DMP_VOLVO_FMX_21,Haul Dumper,MINE_DONGRI_04,ZONE_DGB_01,22.4,0.1,None,93.6,OPTIMAL,2026-02-06T18:00:00Z
DMP_VOLVO_FMX_22,Haul Dumper,MINE_DONGRI_04,ZONE_DGB_02,15.8,7.0,Hydraulic pump seal burst,63.1,CRITICAL_MAINTENANCE,2026-02-06T23:00:00Z
CRU_METSO_C120_01,Primary Jaw Crusher,MINE_DONGRI_04,ZONE_DGB_01,22.9,0.1,None,91.8,OPTIMAL,2026-02-06T18:00:00Z
WTR_TRK_TATA_02,Dust Suppression Bowser,MINE_DONGRI_04,ZONE_DGB_02,23.0,0.1,None,89.4,OPTIMAL,2026-02-06T18:00:00Z
EXC_KOM_PC450_03,Hydraulic Excavator,MINE_KANDRI_05,ZONE_KND_01,15.4,5.8,Drill rotary motor trip,63.5,CRITICAL_MAINTENANCE,2026-02-06T18:00:00Z
DMP_VOLVO_FMX_31,Haul Dumper,MINE_KANDRI_05,ZONE_KND_01,20.5,1.8,Fuel refill & shift inspection,83.6,WARNING,2026-02-06T18:00:00Z
DMP_VOLVO_FMX_32,Haul Dumper,MINE_KANDRI_05,ZONE_KND_02,22.1,0.4,None,89.4,OPTIMAL,2026-02-06T19:00:00Z
DRL_ATLAS_ROC_02,Blast Drill Rig,MINE_KANDRI_05,ZONE_KND_01,21.8,0.8,None,89.8,OPTIMAL,2026-02-06T19:00:00Z
EXC_CAT_349_03,Hydraulic Excavator,MINE_MANSAR_06,ZONE_MSR_01,23.2,0.1,None,97.1,OPTIMAL,2026-02-06T20:00:00Z
DMP_BEML_BH35_03,Haul Dumper,MINE_MANSAR_06,ZONE_MSR_01,21.9,0.7,None,95.3,OPTIMAL,2026-02-06T22:00:00Z
DMP_BEML_BH35_04,Haul Dumper,MINE_MANSAR_06,ZONE_MSR_02,22.3,0.4,None,96.8,OPTIMAL,2026-02-06T21:00:00Z
WTR_TRK_TATA_03,Dust Suppression Bowser,MINE_MANSAR_06,ZONE_MSR_01,22.7,0.2,None,91.5,OPTIMAL,2026-02-06T18:00:00Z
EXC_HIT_ZX470_02,Hydraulic Excavator,MINE_CHIKLA_07,ZONE_CHK_01,22.4,0.4,None,94.0,OPTIMAL,2026-02-06T20:00:00Z
DMP_VOLVO_FMX_41,Haul Dumper,MINE_CHIKLA_07,ZONE_CHK_01,19.9,3.4,Haul road dust water spraying pause,83.4,WARNING,2026-02-06T22:00:00Z
DMP_VOLVO_FMX_42,Haul Dumper,MINE_CHIKLA_07,ZONE_CHK_02,21.7,1.6,Track shoe tension adjustment,78.9,WARNING,2026-02-06T20:00:00Z
DRL_SND_DX800_02,Blast Drill Rig,MINE_CHIKLA_07,ZONE_CHK_01,22.5,0.9,None,96.1,OPTIMAL,2026-02-06T22:00:00Z
DOZ_KOM_D155_01,Track-Type Dozer,MINE_CHIKLA_07,ZONE_CHK_05,22.1,0.7,None,96.0,OPTIMAL,2026-02-06T21:00:00Z
EXC_KOM_PC450_04,Hydraulic Excavator,MINE_UKWA_08,ZONE_UKW_01,21.8,0.8,None,93.1,OPTIMAL,2026-02-06T21:00:00Z
DMP_CAT_773E_03,Haul Dumper,MINE_UKWA_08,ZONE_UKW_01,21.6,1.0,None,93.0,OPTIMAL,2026-02-06T20:00:00Z
DMP_CAT_773E_04,Haul Dumper,MINE_UKWA_08,ZONE_UKW_02,22.8,0.5,None,96.2,OPTIMAL,2026-02-06T22:00:00Z
DRL_ATLAS_ROC_03,Blast Drill Rig,MINE_UKWA_08,ZONE_UKW_01,23.4,0.1,None,90.9,OPTIMAL,2026-02-06T22:00:00Z
WTR_TRK_TATA_04,Dust Suppression Bowser,MINE_UKWA_08,ZONE_UKW_02,23.1,0.0,None,95.4,OPTIMAL,2026-02-06T22:00:00Z
EXC_HIT_ZX470_01,Hydraulic Excavator,MINE_GUMGAON_02,ZONE_GMG_01,22.4,0.9,None,94.1,OPTIMAL,2026-02-07T23:00:00Z
DMP_CAT_773E_01,Haul Dumper,MINE_GUMGAON_02,ZONE_GMG_01,21.7,0.8,None,90.8,OPTIMAL,2026-02-07T20:00:00Z
DMP_CAT_773E_02,Haul Dumper,MINE_GUMGAON_02,ZONE_GMG_02,22.6,0.9,None,89.6,OPTIMAL,2026-02-07T19:00:00Z
DRL_SND_DX800_01,Blast Drill Rig,MINE_GUMGAON_02,ZONE_GMG_02,22.8,0.3,None,89.5,OPTIMAL,2026-02-07T18:00:00Z
EXC_CAT_349_02,Hydraulic Excavator,MINE_TIRODI_03,ZONE_TRD_01,22.6,0.2,None,94.9,OPTIMAL,2026-02-07T23:00:00Z
EXC_KOM_PC300_01,Hydraulic Excavator,MINE_TIRODI_03,ZONE_TRD_02,20.2,3.3,Air intake filter clogging,74.5,WARNING,2026-02-07T18:00:00Z
DMP_BEML_BH35_01,Haul Dumper,MINE_TIRODI_03,ZONE_TRD_01,20.6,2.5,Fuel refill & shift inspection,75.5,WARNING,2026-02-07T21:00:00Z
DMP_BEML_BH35_02,Haul Dumper,MINE_TIRODI_03,ZONE_TRD_02,21.2,1.5,Track shoe tension adjustment,78.9,WARNING,2026-02-07T18:00:00Z
DOZ_CAT_D8R_01,Track-Type Dozer,MINE_TIRODI_03,ZONE_TRD_05,22.9,0.0,None,96.6,OPTIMAL,2026-02-07T18:00:00Z
EXC_HIT_EX1200_01,Hydraulic Mining Shovel,MINE_DONGRI_04,ZONE_DGB_01,22.1,0.6,None,89.4,OPTIMAL,2026-02-07T21:00:00Z
DMP_VOLVO_FMX_21,Haul Dumper,MINE_DONGRI_04,ZONE_DGB_01,22.0,0.8,None,97.5,OPTIMAL,2026-02-07T22:00:00Z
DMP_VOLVO_FMX_22,Haul Dumper,MINE_DONGRI_04,ZONE_DGB_02,22.5,0.6,None,93.4,OPTIMAL,2026-02-07T23:00:00Z
CRU_METSO_C120_01,Primary Jaw Crusher,MINE_DONGRI_04,ZONE_DGB_01,22.6,0.8,None,96.5,OPTIMAL,2026-02-07T22:00:00Z
WTR_TRK_TATA_02,Dust Suppression Bowser,MINE_DONGRI_04,ZONE_DGB_02,23.1,0.4,None,88.2,OPTIMAL,2026-02-07T22:00:00Z
EXC_KOM_PC450_03,Hydraulic Excavator,MINE_KANDRI_05,ZONE_KND_01,22.3,0.5,None,90.5,OPTIMAL,2026-02-07T18:00:00Z
DMP_VOLVO_FMX_31,Haul Dumper,MINE_KANDRI_05,ZONE_KND_01,22.9,0.2,None,97.3,OPTIMAL,2026-02-07T22:00:00Z
DMP_VOLVO_FMX_32,Haul Dumper,MINE_KANDRI_05,ZONE_KND_02,22.2,0.7,None,91.7,OPTIMAL,2026-02-07T20:00:00Z
DRL_ATLAS_ROC_02,Blast Drill Rig,MINE_KANDRI_05,ZONE_KND_01,22.1,0.6,None,89.5,OPTIMAL,2026-02-07T18:00:00Z
EXC_CAT_349_03,Hydraulic Excavator,MINE_MANSAR_06,ZONE_MSR_01,22.7,0.8,None,91.6,OPTIMAL,2026-02-07T20:00:00Z
DMP_BEML_BH35_03,Haul Dumper,MINE_MANSAR_06,ZONE_MSR_01,22.7,0.4,None,91.8,OPTIMAL,2026-02-07T22:00:00Z
DMP_BEML_BH35_04,Haul Dumper,MINE_MANSAR_06,ZONE_MSR_02,22.2,0.6,None,96.6,OPTIMAL,2026-02-07T21:00:00Z
WTR_TRK_TATA_03,Dust Suppression Bowser,MINE_MANSAR_06,ZONE_MSR_01,22.8,0.1,None,90.7,OPTIMAL,2026-02-07T23:00:00Z
EXC_HIT_ZX470_02,Hydraulic Excavator,MINE_CHIKLA_07,ZONE_CHK_01,22.3,0.7,None,88.9,OPTIMAL,2026-02-07T22:00:00Z
DMP_VOLVO_FMX_41,Haul Dumper,MINE_CHIKLA_07,ZONE_CHK_01,22.9,0.2,None,97.2,OPTIMAL,2026-02-07T20:00:00Z
DMP_VOLVO_FMX_42,Haul Dumper,MINE_CHIKLA_07,ZONE_CHK_02,22.5,0.9,None,93.3,OPTIMAL,2026-02-07T22:00:00Z
DRL_SND_DX800_02,Blast Drill Rig,MINE_CHIKLA_07,ZONE_CHK_01,21.9,0.7,None,92.7,OPTIMAL,2026-02-07T20:00:00Z
DOZ_KOM_D155_01,Track-Type Dozer,MINE_CHIKLA_07,ZONE_CHK_05,22.2,0.3,None,90.2,OPTIMAL,2026-02-07T21:00:00Z
EXC_KOM_PC450_04,Hydraulic Excavator,MINE_UKWA_08,ZONE_UKW_01,17.7,5.1,Excavator boom cylinder leak,63.4,CRITICAL_MAINTENANCE,2026-02-07T22:00:00Z
DMP_CAT_773E_03,Haul Dumper,MINE_UKWA_08,ZONE_UKW_01,21.2,1.7,Air intake filter clogging,72.8,WARNING,2026-02-07T23:00:00Z
DMP_CAT_773E_04,Haul Dumper,MINE_UKWA_08,ZONE_UKW_02,22.8,0.0,None,96.9,OPTIMAL,2026-02-07T18:00:00Z
DRL_ATLAS_ROC_03,Blast Drill Rig,MINE_UKWA_08,ZONE_UKW_01,20.5,2.7,Fuel refill & shift inspection,75.2,WARNING,2026-02-07T18:00:00Z
WTR_TRK_TATA_04,Dust Suppression Bowser,MINE_UKWA_08,ZONE_UKW_02,23.2,0.2,None,88.9,OPTIMAL,2026-02-07T18:00:00Z
EXC_HIT_ZX470_01,Hydraulic Excavator,MINE_GUMGAON_02,ZONE_GMG_01,22.3,0.2,None,89.3,OPTIMAL,2026-02-08T23:00:00Z
DMP_CAT_773E_01,Haul Dumper,MINE_GUMGAON_02,ZONE_GMG_01,23.3,0.1,None,88.3,OPTIMAL,2026-02-08T20:00:00Z
DMP_CAT_773E_02,Haul Dumper,MINE_GUMGAON_02,ZONE_GMG_02,22.8,0.0,None,92.4,OPTIMAL,2026-02-08T20:00:00Z
DRL_SND_DX800_01,Blast Drill Rig,MINE_GUMGAON_02,ZONE_GMG_02,21.7,0.9,None,95.5,OPTIMAL,2026-02-08T20:00:00Z
EXC_CAT_349_02,Hydraulic Excavator,MINE_TIRODI_03,ZONE_TRD_01,19.2,3.3,Fuel refill & shift inspection,82.7,WARNING,2026-02-08T21:00:00Z
EXC_KOM_PC300_01,Hydraulic Excavator,MINE_TIRODI_03,ZONE_TRD_02,22.4,0.3,None,88.3,OPTIMAL,2026-02-08T22:00:00Z
DMP_BEML_BH35_01,Haul Dumper,MINE_TIRODI_03,ZONE_TRD_01,22.4,0.4,None,96.0,OPTIMAL,2026-02-08T19:00:00Z
DMP_BEML_BH35_02,Haul Dumper,MINE_TIRODI_03,ZONE_TRD_02,22.4,0.8,None,91.5,OPTIMAL,2026-02-08T21:00:00Z
DOZ_CAT_D8R_01,Track-Type Dozer,MINE_TIRODI_03,ZONE_TRD_05,22.8,0.5,None,91.2,OPTIMAL,2026-02-08T18:00:00Z
EXC_HIT_EX1200_01,Hydraulic Mining Shovel,MINE_DONGRI_04,ZONE_DGB_01,22.0,0.5,None,91.9,OPTIMAL,2026-02-08T18:00:00Z
DMP_VOLVO_FMX_21,Haul Dumper,MINE_DONGRI_04,ZONE_DGB_01,22.4,0.7,None,91.5,OPTIMAL,2026-02-08T23:00:00Z
DMP_VOLVO_FMX_22,Haul Dumper,MINE_DONGRI_04,ZONE_DGB_02,22.3,0.9,None,88.8,OPTIMAL,2026-02-08T22:00:00Z
CRU_METSO_C120_01,Primary Jaw Crusher,MINE_DONGRI_04,ZONE_DGB_01,22.6,0.4,None,93.1,OPTIMAL,2026-02-08T20:00:00Z
WTR_TRK_TATA_02,Dust Suppression Bowser,MINE_DONGRI_04,ZONE_DGB_02,22.9,0.5,None,89.6,OPTIMAL,2026-02-08T18:00:00Z
EXC_KOM_PC450_03,Hydraulic Excavator,MINE_KANDRI_05,ZONE_KND_01,22.5,0.0,None,89.1,OPTIMAL,2026-02-08T22:00:00Z
DMP_VOLVO_FMX_31,Haul Dumper,MINE_KANDRI_05,ZONE_KND_01,21.5,1.0,None,89.3,OPTIMAL,2026-02-08T20:00:00Z
DMP_VOLVO_FMX_32,Haul Dumper,MINE_KANDRI_05,ZONE_KND_02,22.9,0.3,None,92.2,OPTIMAL,2026-02-08T23:00:00Z
DRL_ATLAS_ROC_02,Blast Drill Rig,MINE_KANDRI_05,ZONE_KND_01,22.4,0.9,None,91.4,OPTIMAL,2026-02-08T23:00:00Z
EXC_CAT_349_03,Hydraulic Excavator,MINE_MANSAR_06,ZONE_MSR_01,22.4,0.7,None,91.6,OPTIMAL,2026-02-08T22:00:00Z
DMP_BEML_BH35_03,Haul Dumper,MINE_MANSAR_06,ZONE_MSR_01,20.2,2.3,Track shoe tension adjustment,81.6,WARNING,2026-02-08T18:00:00Z
DMP_BEML_BH35_04,Haul Dumper,MINE_MANSAR_06,ZONE_MSR_02,22.8,0.5,None,93.5,OPTIMAL,2026-02-08T22:00:00Z
WTR_TRK_TATA_03,Dust Suppression Bowser,MINE_MANSAR_06,ZONE_MSR_01,22.2,0.9,None,91.1,OPTIMAL,2026-02-08T20:00:00Z
EXC_HIT_ZX470_02,Hydraulic Excavator,MINE_CHIKLA_07,ZONE_CHK_01,22.1,0.5,None,96.1,OPTIMAL,2026-02-08T23:00:00Z
DMP_VOLVO_FMX_41,Haul Dumper,MINE_CHIKLA_07,ZONE_CHK_01,22.5,0.6,None,88.2,OPTIMAL,2026-02-08T21:00:00Z
DMP_VOLVO_FMX_42,Haul Dumper,MINE_CHIKLA_07,ZONE_CHK_02,22.7,0.0,None,96.2,OPTIMAL,2026-02-08T18:00:00Z
DRL_SND_DX800_02,Blast Drill Rig,MINE_CHIKLA_07,ZONE_CHK_01,22.3,0.9,None,94.6,OPTIMAL,2026-02-08T20:00:00Z
DOZ_KOM_D155_01,Track-Type Dozer,MINE_CHIKLA_07,ZONE_CHK_05,23.3,0.2,None,95.1,OPTIMAL,2026-02-08T18:00:00Z
EXC_KOM_PC450_04,Hydraulic Excavator,MINE_UKWA_08,ZONE_UKW_01,23.0,0.5,None,97.5,OPTIMAL,2026-02-08T21:00:00Z
DMP_CAT_773E_03,Haul Dumper,MINE_UKWA_08,ZONE_UKW_01,22.4,0.6,None,88.5,OPTIMAL,2026-02-08T18:00:00Z
DMP_CAT_773E_04,Haul Dumper,MINE_UKWA_08,ZONE_UKW_02,20.4,2.9,Track shoe tension adjustment,77.4,WARNING,2026-02-08T18:00:00Z
DRL_ATLAS_ROC_03,Blast Drill Rig,MINE_UKWA_08,ZONE_UKW_01,22.4,0.9,None,97.2,OPTIMAL,2026-02-08T21:00:00Z
WTR_TRK_TATA_04,Dust Suppression Bowser,MINE_UKWA_08,ZONE_UKW_02,22.2,0.8,None,89.0,OPTIMAL,2026-02-08T21:00:00Z
EXC_HIT_ZX470_01,Hydraulic Excavator,MINE_GUMGAON_02,ZONE_GMG_01,22.8,0.0,None,96.8,OPTIMAL,2026-02-09T21:00:00Z
DMP_CAT_773E_01,Haul Dumper,MINE_GUMGAON_02,ZONE_GMG_01,22.1,1.0,None,95.2,OPTIMAL,2026-02-09T18:00:00Z
DMP_CAT_773E_02,Haul Dumper,MINE_GUMGAON_02,ZONE_GMG_02,22.6,0.6,None,97.8,OPTIMAL,2026-02-09T21:00:00Z
DRL_SND_DX800_01,Blast Drill Rig,MINE_GUMGAON_02,ZONE_GMG_02,23.1,0.4,None,89.2,OPTIMAL,2026-02-09T19:00:00Z
EXC_CAT_349_02,Hydraulic Excavator,MINE_TIRODI_03,ZONE_TRD_01,23.0,0.3,None,89.2,OPTIMAL,2026-02-09T21:00:00Z
EXC_KOM_PC300_01,Hydraulic Excavator,MINE_TIRODI_03,ZONE_TRD_02,22.0,0.7,None,93.2,OPTIMAL,2026-02-09T18:00:00Z
DMP_BEML_BH35_01,Haul Dumper,MINE_TIRODI_03,ZONE_TRD_01,22.8,0.6,None,90.3,OPTIMAL,2026-02-09T18:00:00Z
DMP_BEML_BH35_02,Haul Dumper,MINE_TIRODI_03,ZONE_TRD_02,20.9,1.6,Fuel refill & shift inspection,73.3,WARNING,2026-02-09T19:00:00Z
DOZ_CAT_D8R_01,Track-Type Dozer,MINE_TIRODI_03,ZONE_TRD_05,22.1,0.6,None,94.3,OPTIMAL,2026-02-09T21:00:00Z
EXC_HIT_EX1200_01,Hydraulic Mining Shovel,MINE_DONGRI_04,ZONE_DGB_01,23.2,0.1,None,91.4,OPTIMAL,2026-02-09T19:00:00Z
DMP_VOLVO_FMX_21,Haul Dumper,MINE_DONGRI_04,ZONE_DGB_01,16.1,6.7,Excavator boom cylinder leak,66.1,CRITICAL_MAINTENANCE,2026-02-09T20:00:00Z
DMP_VOLVO_FMX_22,Haul Dumper,MINE_DONGRI_04,ZONE_DGB_02,22.4,0.7,None,91.5,OPTIMAL,2026-02-09T22:00:00Z
CRU_METSO_C120_01,Primary Jaw Crusher,MINE_DONGRI_04,ZONE_DGB_01,15.8,5.5,Excavator boom cylinder leak,51.9,CRITICAL_MAINTENANCE,2026-02-09T19:00:00Z
WTR_TRK_TATA_02,Dust Suppression Bowser,MINE_DONGRI_04,ZONE_DGB_02,22.5,0.2,None,91.9,OPTIMAL,2026-02-09T18:00:00Z
EXC_KOM_PC450_03,Hydraulic Excavator,MINE_KANDRI_05,ZONE_KND_01,22.4,0.7,None,91.5,OPTIMAL,2026-02-09T21:00:00Z
DMP_VOLVO_FMX_31,Haul Dumper,MINE_KANDRI_05,ZONE_KND_01,22.7,0.0,None,94.8,OPTIMAL,2026-02-09T20:00:00Z
DMP_VOLVO_FMX_32,Haul Dumper,MINE_KANDRI_05,ZONE_KND_02,22.8,0.1,None,97.8,OPTIMAL,2026-02-09T20:00:00Z
DRL_ATLAS_ROC_02,Blast Drill Rig,MINE_KANDRI_05,ZONE_KND_01,22.5,0.9,None,88.5,OPTIMAL,2026-02-09T18:00:00Z
EXC_CAT_349_03,Hydraulic Excavator,MINE_MANSAR_06,ZONE_MSR_01,22.3,0.8,None,88.0,OPTIMAL,2026-02-09T18:00:00Z
DMP_BEML_BH35_03,Haul Dumper,MINE_MANSAR_06,ZONE_MSR_01,21.5,1.0,None,94.5,OPTIMAL,2026-02-09T20:00:00Z
DMP_BEML_BH35_04,Haul Dumper,MINE_MANSAR_06,ZONE_MSR_02,22.0,0.8,None,94.9,OPTIMAL,2026-02-09T22:00:00Z
WTR_TRK_TATA_03,Dust Suppression Bowser,MINE_MANSAR_06,ZONE_MSR_01,22.9,0.1,None,90.9,OPTIMAL,2026-02-09T18:00:00Z
EXC_HIT_ZX470_02,Hydraulic Excavator,MINE_CHIKLA_07,ZONE_CHK_01,19.1,3.3,Track shoe tension adjustment,79.2,WARNING,2026-02-09T18:00:00Z
DMP_VOLVO_FMX_41,Haul Dumper,MINE_CHIKLA_07,ZONE_CHK_01,23.0,0.1,None,88.7,OPTIMAL,2026-02-09T21:00:00Z
DMP_VOLVO_FMX_42,Haul Dumper,MINE_CHIKLA_07,ZONE_CHK_02,21.8,0.7,None,95.0,OPTIMAL,2026-02-09T21:00:00Z
DRL_SND_DX800_02,Blast Drill Rig,MINE_CHIKLA_07,ZONE_CHK_01,21.9,0.7,None,96.6,OPTIMAL,2026-02-09T19:00:00Z
DOZ_KOM_D155_01,Track-Type Dozer,MINE_CHIKLA_07,ZONE_CHK_05,22.0,1.5,Haul road dust water spraying pause,73.4,WARNING,2026-02-09T21:00:00Z
EXC_KOM_PC450_04,Hydraulic Excavator,MINE_UKWA_08,ZONE_UKW_01,22.8,0.2,None,96.1,OPTIMAL,2026-02-09T21:00:00Z
DMP_CAT_773E_03,Haul Dumper,MINE_UKWA_08,ZONE_UKW_01,22.4,0.5,None,91.2,OPTIMAL,2026-02-09T18:00:00Z
DMP_CAT_773E_04,Haul Dumper,MINE_UKWA_08,ZONE_UKW_02,21.7,0.9,None,91.3,OPTIMAL,2026-02-09T18:00:00Z
DRL_ATLAS_ROC_03,Blast Drill Rig,MINE_UKWA_08,ZONE_UKW_01,22.2,0.8,None,89.0,OPTIMAL,2026-02-09T20:00:00Z
WTR_TRK_TATA_04,Dust Suppression Bowser,MINE_UKWA_08,ZONE_UKW_02,22.6,0.9,None,94.7,OPTIMAL,2026-02-09T22:00:00Z
EXC_HIT_ZX470_01,Hydraulic Excavator,MINE_GUMGAON_02,ZONE_GMG_01,22.9,0.4,None,95.9,OPTIMAL,2026-02-10T21:00:00Z
DMP_CAT_773E_01,Haul Dumper,MINE_GUMGAON_02,ZONE_GMG_01,22.8,0.4,None,95.7,OPTIMAL,2026-02-10T21:00:00Z
DMP_CAT_773E_02,Haul Dumper,MINE_GUMGAON_02,ZONE_GMG_02,23.1,0.4,None,90.0,OPTIMAL,2026-02-10T22:00:00Z
DRL_SND_DX800_01,Blast Drill Rig,MINE_GUMGAON_02,ZONE_GMG_02,21.9,0.8,None,92.8,OPTIMAL,2026-02-10T23:00:00Z
EXC_CAT_349_02,Hydraulic Excavator,MINE_TIRODI_03,ZONE_TRD_01,22.6,0.7,None,92.9,OPTIMAL,2026-02-10T20:00:00Z
EXC_KOM_PC300_01,Hydraulic Excavator,MINE_TIRODI_03,ZONE_TRD_02,21.8,0.8,None,91.0,OPTIMAL,2026-02-10T18:00:00Z
DMP_BEML_BH35_01,Haul Dumper,MINE_TIRODI_03,ZONE_TRD_01,22.7,0.3,None,89.8,OPTIMAL,2026-02-10T18:00:00Z
DMP_BEML_BH35_02,Haul Dumper,MINE_TIRODI_03,ZONE_TRD_02,22.4,0.3,None,94.9,OPTIMAL,2026-02-10T21:00:00Z
DOZ_CAT_D8R_01,Track-Type Dozer,MINE_TIRODI_03,ZONE_TRD_05,22.8,0.2,None,91.0,OPTIMAL,2026-02-10T18:00:00Z
EXC_HIT_EX1200_01,Hydraulic Mining Shovel,MINE_DONGRI_04,ZONE_DGB_01,23.0,0.1,None,96.9,OPTIMAL,2026-02-10T23:00:00Z
DMP_VOLVO_FMX_21,Haul Dumper,MINE_DONGRI_04,ZONE_DGB_01,22.6,0.1,None,90.1,OPTIMAL,2026-02-10T20:00:00Z
DMP_VOLVO_FMX_22,Haul Dumper,MINE_DONGRI_04,ZONE_DGB_02,22.1,0.9,None,94.9,OPTIMAL,2026-02-10T20:00:00Z
CRU_METSO_C120_01,Primary Jaw Crusher,MINE_DONGRI_04,ZONE_DGB_01,22.3,0.5,None,96.4,OPTIMAL,2026-02-10T22:00:00Z
WTR_TRK_TATA_02,Dust Suppression Bowser,MINE_DONGRI_04,ZONE_DGB_02,22.0,0.7,None,93.2,OPTIMAL,2026-02-10T22:00:00Z
EXC_KOM_PC450_03,Hydraulic Excavator,MINE_KANDRI_05,ZONE_KND_01,23.2,0.2,None,91.3,OPTIMAL,2026-02-10T20:00:00Z
DMP_VOLVO_FMX_31,Haul Dumper,MINE_KANDRI_05,ZONE_KND_01,23.2,0.3,None,93.2,OPTIMAL,2026-02-10T22:00:00Z
DMP_VOLVO_FMX_32,Haul Dumper,MINE_KANDRI_05,ZONE_KND_02,22.2,0.6,None,97.6,OPTIMAL,2026-02-10T20:00:00Z
DRL_ATLAS_ROC_02,Blast Drill Rig,MINE_KANDRI_05,ZONE_KND_01,21.7,1.0,None,91.1,OPTIMAL,2026-02-10T23:00:00Z
EXC_CAT_349_03,Hydraulic Excavator,MINE_MANSAR_06,ZONE_MSR_01,22.3,0.5,None,93.0,OPTIMAL,2026-02-10T21:00:00Z
DMP_BEML_BH35_03,Haul Dumper,MINE_MANSAR_06,ZONE_MSR_01,22.8,0.3,None,88.8,OPTIMAL,2026-02-10T23:00:00Z
DMP_BEML_BH35_04,Haul Dumper,MINE_MANSAR_06,ZONE_MSR_02,22.4,0.8,None,96.5,OPTIMAL,2026-02-10T21:00:00Z
WTR_TRK_TATA_03,Dust Suppression Bowser,MINE_MANSAR_06,ZONE_MSR_01,22.2,0.8,None,90.1,OPTIMAL,2026-02-10T18:00:00Z
EXC_HIT_ZX470_02,Hydraulic Excavator,MINE_CHIKLA_07,ZONE_CHK_01,22.4,0.6,None,89.1,OPTIMAL,2026-02-10T18:00:00Z
DMP_VOLVO_FMX_41,Haul Dumper,MINE_CHIKLA_07,ZONE_CHK_01,22.3,0.7,None,94.1,OPTIMAL,2026-02-10T21:00:00Z
DMP_VOLVO_FMX_42,Haul Dumper,MINE_CHIKLA_07,ZONE_CHK_02,22.5,0.8,None,96.8,OPTIMAL,2026-02-10T20:00:00Z
DRL_SND_DX800_02,Blast Drill Rig,MINE_CHIKLA_07,ZONE_CHK_01,22.3,0.6,None,90.3,OPTIMAL,2026-02-10T20:00:00Z
DOZ_KOM_D155_01,Track-Type Dozer,MINE_CHIKLA_07,ZONE_CHK_05,20.3,2.3,Air intake filter clogging,74.5,WARNING,2026-02-10T19:00:00Z
EXC_KOM_PC450_04,Hydraulic Excavator,MINE_UKWA_08,ZONE_UKW_01,14.9,6.2,Engine cooling circuit rupture,59.4,CRITICAL_MAINTENANCE,2026-02-10T18:00:00Z
DMP_CAT_773E_03,Haul Dumper,MINE_UKWA_08,ZONE_UKW_01,22.5,0.3,None,90.7,OPTIMAL,2026-02-10T18:00:00Z
DMP_CAT_773E_04,Haul Dumper,MINE_UKWA_08,ZONE_UKW_02,22.1,0.9,None,96.8,OPTIMAL,2026-02-10T18:00:00Z
